// DO NOT EDIT! Generated by mimex - Mindustry Metadata Extractor
name;id;logicId;copper;lead;metaglass;graphite;sand;coal;titanium;thorium;scrap;silicon;plastanium;phase-fabric;surge-alloy;spore-pod;blast-compound;pyratite;beryllium;tungsten;oxide;carbide;fissile-matter;dormant-cyst
mass-driver;247;54;0;125;0;0;0;0;125;50;0;75;0;0;0;0;0;0;0;0;0;0;0;0
duct;248;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
armored-duct;249;229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0
duct-router;250;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0
overflow-duct;251;182;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0
underflow-duct;252;244;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0
duct-bridge;253;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0
duct-unloader;254;166;0;0;0;20;0;0;0;0;0;20;0;0;0;0;0;0;0;10;0;0;0;0
surge-conveyor;255;165;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
surge-router;256;167;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;0
unit-cargo-loader;257;193;0;0;0;0;0;0;0;0;0;80;0;0;50;0;0;0;0;0;20;0;0;0
unit-cargo-unload-point;258;194;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;60;0;0;0;0
mechanical-pump;259;58;15;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
rotary-pump;260;59;70;0;50;0;0;0;35;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0
impulse-pump;261;176;80;0;90;0;0;0;40;35;0;30;0;0;0;0;0;0;0;0;0;0;0;0
conduit;262;60;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pulse-conduit;263;61;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
plated-conduit;264;62;0;0;1;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0
liquid-router;265;63;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
liquid-container;266;146;0;0;15;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
liquid-tank;267;64;0;0;40;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
liquid-junction;268;65;0;0;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bridge-conduit;269;66;0;0;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
phase-conduit;270;67;0;0;20;0;0;0;10;0;0;7;0;5;0;0;0;0;0;0;0;0;0;0
reinforced-pump;271;177;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;40;30;0;0;0;0
reinforced-conduit;272;168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
reinforced-liquid-junction;273;156;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0
reinforced-bridge-conduit;274;172;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0
reinforced-liquid-router;275;169;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
reinforced-liquid-container;276;170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;10;0;0;0;0
reinforced-liquid-tank;277;171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;40;0;0;0;0
power-node;278;68;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
power-node-large;279;69;0;10;0;0;0;0;5;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
surge-tower;280;70;0;10;0;0;0;0;7;0;0;15;0;0;15;0;0;0;0;0;0;0;0;0
diode;281;71;0;0;10;0;0;0;0;0;0;10;5;0;0;0;0;0;0;0;0;0;0;0
battery;282;72;5;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
battery-large;283;73;0;50;0;0;0;0;20;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0
combustion-generator;284;74;25;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
thermal-generator;285;75;40;50;40;35;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0
steam-generator;286;76;35;40;0;25;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0
differential-generator;287;77;70;100;50;0;0;0;50;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0
rtg-generator;288;78;0;100;0;0;0;0;0;50;0;75;75;25;0;0;0;0;0;0;0;0;0;0
solar-panel;289;79;0;10;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0
solar-panel-large;290;80;0;60;0;0;0;0;0;0;0;70;0;15;0;0;0;0;0;0;0;0;0;0
thorium-reactor;291;81;0;300;50;150;0;0;0;150;0;200;0;0;0;0;0;0;0;0;0;0;0;0
impact-reactor;292;82;0;500;250;400;0;0;0;100;0;300;0;0;250;0;0;0;0;0;0;0;0;0
beam-node;293;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0
beam-tower;294;161;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;30;0;10;0;0;0
beam-link;295;212;0;0;0;0;0;0;0;0;0;250;0;75;75;0;0;0;250;0;150;75;0;0
turbine-condenser;296;159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0
chemical-combustion-chamber;297;195;0;0;0;40;0;0;0;0;0;30;0;0;0;0;0;0;0;20;40;0;0;0
pyrolysis-generator;298;196;0;0;0;100;0;0;0;0;0;100;0;0;0;0;0;0;0;0;60;60;0;0
flux-reactor;299;248;0;0;0;300;0;0;0;0;0;600;0;0;200;0;0;0;0;0;100;100;0;0
neoplasia-reactor;300;249;0;0;0;0;0;0;0;0;0;500;0;150;200;0;0;0;0;750;150;300;0;0
mechanical-drill;301;83;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pneumatic-drill;302;84;18;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
laser-drill;303;85;35;0;0;30;0;0;20;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0
blast-drill;304;86;65;0;0;0;0;0;50;75;0;60;0;0;0;0;0;0;0;0;0;0;0;0
water-extractor;305;87;30;30;30;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cultivator;306;88;25;25;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0
oil-extractor;307;89;150;115;0;175;0;0;0;115;0;75;0;0;0;0;0;0;0;0;0;0;0;0
vent-condenser;308;200;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0
cliff-crusher;309;154;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0
large-cliff-crusher;310;256;0;0;0;0;0;0;0;0;0;80;0;0;15;0;0;0;100;50;0;0;0;0
plasma-bore;311;155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0
large-plasma-bore;312;183;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;70;25;0;0;0
impact-drill;313;163;0;0;0;60;0;0;0;0;0;70;0;0;0;0;0;0;90;0;0;0;0;0
eruption-drill;314;208;0;0;0;0;0;0;0;150;0;300;0;0;0;0;0;0;0;250;20;0;0;0
core-shard;315;90;1000;800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
core-foundation;316;91;3000;3000;0;0;0;0;0;0;0;2000;0;0;0;0;0;0;0;0;0;0;0;0
core-nucleus;317;92;8000;8000;0;0;0;0;0;4000;0;5000;0;0;0;0;0;0;0;0;0;0;0;0
core-bastion;318;158;0;0;0;1000;0;0;0;0;0;1000;0;0;0;0;0;0;800;0;0;0;0;0
core-citadel;319;173;0;0;0;0;0;0;0;0;0;4000;0;0;0;0;0;0;4000;3000;1000;0;0;0
core-acropolis;320;174;0;0;0;0;0;0;0;0;0;5000;0;0;0;0;0;0;6000;5000;3000;3000;0;0
container;321;94;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
vault;322;93;0;0;0;0;0;0;250;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0
unloader;323;95;0;0;0;0;0;0;25;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0
reinforced-container;324;190;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0
reinforced-vault;325;191;0;0;0;0;0;0;0;70;0;0;0;0;0;0;0;0;100;125;0;0;0;0
duo;326;96;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
scatter;327;97;85;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
scorch;328;98;25;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hail;329;99;40;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wave;330;100;25;75;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lancer;331;101;60;70;0;0;0;0;30;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0
arc;332;102;50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
parallax;333;103;0;0;0;50;0;0;110;0;0;160;0;0;0;0;0;0;0;0;0;0;0;0
swarmer;334;104;0;0;0;35;0;0;35;0;0;30;45;0;0;0;0;0;0;0;0;0;0;0
salvo;335;105;100;0;0;80;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
segment;336;106;0;0;0;0;0;0;40;80;0;130;0;40;0;0;0;0;0;0;0;0;0;0
tsunami;337;107;0;400;100;0;0;0;250;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
fuse;338;108;225;0;0;225;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ripple;339;109;150;0;0;135;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cyclone;340;110;200;0;0;0;0;0;125;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0
foreshadow;341;111;1000;0;600;0;0;0;0;0;0;600;200;0;300;0;0;0;0;0;0;0;0;0
spectre;342;112;900;0;0;300;0;0;0;250;0;0;175;0;250;0;0;0;0;0;0;0;0;0
meltdown;343;113;1200;350;0;300;0;0;0;0;0;325;0;0;325;0;0;0;0;0;0;0;0;0
breach;344;157;0;0;0;125;0;0;0;0;0;150;0;0;0;0;0;0;150;0;0;0;0;0
diffuse;345;231;0;0;0;200;0;0;0;0;0;200;0;0;0;0;0;0;150;50;0;0;0;0
sublimate;346;189;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;400;150;40;0;0;0
titan;347;198;0;0;0;0;0;0;0;400;0;300;0;0;0;0;0;0;0;250;0;0;0;0
disperse;348;216;0;0;0;0;0;0;0;50;0;200;0;0;0;0;0;0;350;0;150;0;0;0
afflict;349;239;0;0;0;250;0;0;0;0;0;200;0;0;125;0;0;0;0;0;40;0;0;0
lustre;350;241;0;0;0;200;0;0;0;0;0;250;0;0;0;0;0;0;0;0;50;90;0;0
scathe;351;242;0;0;0;400;0;0;0;0;0;450;0;0;0;0;0;0;0;500;100;200;0;0
smite;352;243;0;0;0;0;0;0;0;0;0;800;0;300;400;0;0;0;0;0;200;500;0;0
malign;353;245;0;0;0;500;0;0;0;0;0;500;0;200;0;0;0;0;1000;0;0;200;0;0
ground-factory;354;115;50;120;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0
air-factory;355;116;60;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
naval-factory;356;117;150;130;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
additive-reconstructor;357;118;200;120;0;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0
multiplicative-reconstructor;358;119;0;650;0;0;0;0;350;650;0;450;0;0;0;0;0;0;0;0;0;0;0;0
exponential-reconstructor;359;120;0;2000;0;0;0;0;2000;750;0;1000;450;600;0;0;0;0;0;0;0;0;0;0
tetrative-reconstructor;360;121;0;4000;0;0;0;0;0;1000;0;3000;600;600;800;0;0;0;0;0;0;0;0;0
repair-point;361;122;30;30;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0
repair-turret;362;123;0;0;0;0;0;0;0;80;0;90;60;0;0;0;0;0;0;0;0;0;0;0
tank-fabricator;363;222;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;150;0;0;0;0;0
ship-fabricator;364;224;0;0;0;0;0;0;0;0;0;250;0;0;0;0;0;0;200;0;0;0;0;0
mech-fabricator;365;223;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;250;10;0;0;0;0
tank-refabricator;366;235;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;200;80;0;0;0;0
ship-refabricator;367;237;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;250;120;15;0;0;0
mech-refabricator;368;236;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;250;175;0;0;0;0
prime-refabricator;369;232;0;0;0;0;0;0;0;250;0;400;0;0;0;0;0;0;0;200;200;0;0;0
tank-assembler;370;205;0;0;0;0;0;0;0;500;0;500;0;0;0;0;0;0;0;0;150;80;0;0
ship-assembler;371;209;0;0;0;0;0;0;0;400;0;800;0;0;0;0;0;0;0;500;200;100;0;0
mech-assembler;372;210;0;0;0;0;0;0;0;600;0;900;0;0;0;0;0;0;0;500;200;200;0;0
basic-assembler-module;373;233;0;0;0;0;0;0;0;500;0;0;0;400;0;0;0;0;0;0;200;300;0;0
unit-repair-tower;374;230;0;0;0;90;0;0;0;0;0;90;0;0;0;0;0;0;0;80;0;0;0;0
payload-conveyor;375;124;10;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
payload-router;376;125;10;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
reinforced-payload-conveyor;377;214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0
reinforced-payload-router;378;215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0
payload-mass-driver;379;218;0;0;0;50;0;0;0;0;0;120;0;0;0;0;0;0;0;120;0;0;0;0
large-payload-mass-driver;380;251;0;0;0;100;0;0;0;200;0;200;0;0;0;0;0;0;0;200;30;0;0;0
small-deconstructor;381;199;0;0;0;80;0;0;0;0;0;100;0;0;0;0;0;0;100;0;40;0;0;0
deconstructor;382;147;0;0;0;0;0;0;0;0;0;250;0;0;0;0;0;0;250;0;100;250;0;0
constructor;383;148;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;150;80;0;0;0;0
large-constructor;384;150;0;0;0;0;0;0;0;0;0;150;0;40;0;0;0;0;0;200;150;0;0;0
payload-loader;385;151;0;0;0;50;0;0;0;0;0;50;0;0;0;0;0;0;0;80;0;0;0;0
payload-unloader;386;152;0;0;0;50;0;0;0;0;0;50;0;0;0;0;0;0;0;30;0;0;0;0
power-source;387;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
power-void;388;127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
item-source;389;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
item-void;390;129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
liquid-source;391;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
liquid-void;392;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
payload-source;393;133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
payload-void;394;132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
heat-source;395;247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
illuminator;396;134;0;8;0;12;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0
legacy-mech-pad;397;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
legacy-unit-factory;398;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
legacy-unit-factory-air;399;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
legacy-unit-factory-ground;400;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
command-center;401;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
launch-pad;402;135;350;200;0;0;0;0;150;0;0;140;0;0;0;0;0;0;0;0;0;0;0;0
advanced-launch-pad;403;257;350;300;0;0;0;0;200;0;0;250;0;0;0;0;0;0;0;0;0;0;0;0
landing-pad;404;258;200;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
interplanetary-accelerator;405;136;16000;0;0;0;0;0;12000;13000;0;11000;0;5000;6000;0;0;0;0;0;0;0;0;0
message;406;137;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
switch;407;138;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
micro-processor;408;139;90;50;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0
logic-processor;409;140;0;320;0;60;0;0;0;50;0;80;0;0;0;0;0;0;0;0;0;0;0;0
hyper-processor;410;141;0;450;0;0;0;0;0;75;0;150;0;0;50;0;0;0;0;0;0;0;0;0
memory-cell;411;142;30;0;0;30;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0
memory-bank;412;143;30;0;0;80;0;0;0;0;0;80;0;30;0;0;0;0;0;0;0;0;0;0
logic-display;413;144;0;100;50;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0
large-logic-display;414;145;0;200;100;0;0;0;0;0;0;150;0;75;0;0;0;0;0;0;0;0;0;0
tile-logic-display;415;259;0;8;8;0;0;0;0;0;0;8;0;3;0;0;0;0;0;0;0;0;0;0
canvas;416;228;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;10;0;0;0;0;0
reinforced-message;417;252;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0
world-processor;418;213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
world-cell;419;219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
world-message;420;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
world-switch;421;254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
