// DO NOT EDIT! Generated by mimex - Mindustry Metadata Extractor
name;global;isobj;constant;numval;isnull;privileged
@sfx-loopHum;global;false;true;76.0;true;false
@sfx-loopMachine;global;false;true;77.0;true;false
@sfx-loopMachine2;global;false;true;78.0;true;false
@sfx-loopMachineSpin;global;false;true;79.0;true;false
@sfx-loopMalign;global;false;true;80.0;true;false
@sfx-loopMineBeam;global;false;true;81.0;true;false
@sfx-loopMissileTrail;global;false;true;82.0;true;false
@sfx-loopPulse;global;false;true;83.0;true;false
@sfx-loopRegen;global;false;true;84.0;true;false
@sfx-loopShield;global;false;true;85.0;true;false
@sfx-loopSmelter;global;false;true;86.0;true;false
@sfx-loopSpray;global;false;true;87.0;true;false
@sfx-loopSteam;global;false;true;88.0;true;false
@sfx-loopTech;global;false;true;89.0;true;false
@sfx-loopThoriumReactor;global;false;true;90.0;true;false
@sfx-loopThruster;global;false;true;91.0;true;false
@sfx-loopUnitBuilding;global;false;true;92.0;true;false
@sfx-massdriver;global;false;true;93.0;true;false
@sfx-massdriverReceive;global;false;true;94.0;true;false
@sfx-mechStep;global;false;true;95.0;true;false
@sfx-mechStepHeavy;global;false;true;96.0;true;false
@sfx-mechStepSmall;global;false;true;97.0;true;false
@sfx-padLand;global;false;true;98.0;true;false
@sfx-padLaunch;global;false;true;99.0;true;false
@sfx-plantBreak;global;false;true;100.0;true;false
@sfx-rain;global;false;true;101.0;true;false
@sfx-rockBreak;global;false;true;102.0;true;false
@sfx-shieldBreak;global;false;true;103.0;true;false
@sfx-shieldBreakSmall;global;false;true;104.0;true;false
@sfx-shieldHit;global;false;true;105.0;true;false
@sfx-shieldWave;global;false;true;106.0;true;false
@sfx-shipMove;global;false;true;107.0;true;false
@sfx-shipMoveBig;global;false;true;108.0;true;false
@sfx-shockBullet;global;false;true;109.0;true;false
@sfx-shockwaveTower;global;false;true;110.0;true;false
@sfx-shoot;global;false;true;111.0;true;false
@sfx-shootAfflict;global;false;true;112.0;true;false
@sfx-shootAlpha;global;false;true;113.0;true;false
@sfx-shootArc;global;false;true;114.0;true;false
@sfx-shootArtillery;global;false;true;115.0;true;false
@sfx-shootArtillerySap;global;false;true;116.0;true;false
@sfx-shootArtillerySapBig;global;false;true;117.0;true;false
@sfx-shootArtillerySmall;global;false;true;118.0;true;false
@sfx-shootAtrax;global;false;true;119.0;true;false
@sfx-shootAvert;global;false;true;120.0;true;false
@sfx-shootBeamPlasma;global;false;true;121.0;true;false
@sfx-shootBeamPlasmaSmall;global;false;true;122.0;true;false
@sfx-shootBreach;global;false;true;123.0;true;false
@sfx-shootBreachCarbide;global;false;true;124.0;true;false
@sfx-shootCleroi;global;false;true;125.0;true;false
@sfx-shootCollaris;global;false;true;126.0;true;false
@sfx-shootConquer;global;false;true;127.0;true;false
@sfx-shootCorvus;global;false;true;128.0;true;false
@sfx-shootCyclone;global;false;true;129.0;true;false
@sfx-shootDiffuse;global;false;true;130.0;true;false
@sfx-shootDisperse;global;false;true;131.0;true;false
@sfx-shootDuo;global;false;true;132.0;true;false
@sfx-shootEclipse;global;false;true;133.0;true;false
@sfx-shootElude;global;false;true;134.0;true;false
@sfx-shootEnergyField;global;false;true;135.0;true;false
@sfx-shootFlame;global;false;true;136.0;true;false
@sfx-shootFlamePlasma;global;false;true;137.0;true;false
@sfx-shootForeshadow;global;false;true;138.0;true;false
@sfx-shootFuse;global;false;true;139.0;true;false
@sfx-shootHorizon;global;false;true;140.0;true;false
@sfx-shootLancer;global;false;true;141.0;true;false
@sfx-shootLaser;global;false;true;142.0;true;false
@sfx-shootLocus;global;false;true;143.0;true;false
@sfx-shootMalign;global;false;true;144.0;true;false
@sfx-shootMeltdown;global;false;true;145.0;true;false
@sfx-shootMerui;global;false;true;146.0;true;false
@sfx-shootMissile;global;false;true;147.0;true;false
@sfx-shootMissileLarge;global;false;true;148.0;true;false
@sfx-shootMissileLong;global;false;true;149.0;true;false
@sfx-shootMissilePlasma;global;false;true;150.0;true;false
@sfx-shootMissilePlasmaShort;global;false;true;151.0;true;false
@sfx-shootMissileShort;global;false;true;152.0;true;false
@sfx-shootMissileSmall;global;false;true;153.0;true;false
@sfx-shootNavanax;global;false;true;154.0;true;false
@sfx-shootOmura;global;false;true;155.0;true;false
@sfx-shootPayload;global;false;true;156.0;true;false
@sfx-shootPulsar;global;false;true;157.0;true;false
@sfx-shootQuad;global;false;true;158.0;true;false
@sfx-shootReign;global;false;true;159.0;true;false
@sfx-shootRetusa;global;false;true;160.0;true;false
@sfx-shootRipple;global;false;true;161.0;true;false
@sfx-shootSalvo;global;false;true;162.0;true;false
@sfx-shootSap;global;false;true;163.0;true;false
@sfx-shootScathe;global;false;true;164.0;true;false
@sfx-shootScatter;global;false;true;165.0;true;false
@sfx-shootScepter;global;false;true;166.0;true;false
@sfx-shootScepterSecondary;global;false;true;167.0;true;false
@sfx-shootSegment;global;false;true;168.0;true;false
@sfx-shootSmite;global;false;true;169.0;true;false
@sfx-shootSpectre;global;false;true;170.0;true;false
@sfx-shootStell;global;false;true;171.0;true;false
@sfx-shootSublimate;global;false;true;172.0;true;false
@sfx-shootTank;global;false;true;173.0;true;false
@sfx-shootToxopidShotgun;global;false;true;174.0;true;false
@sfx-stepMud;global;false;true;175.0;true;false
@sfx-stepWater;global;false;true;176.0;true;false
@sfx-tankMove;global;false;true;177.0;true;false
@sfx-tankMoveHeavy;global;false;true;178.0;true;false
@sfx-tankMoveSmall;global;false;true;179.0;true;false
@sfx-uiBack;global;false;true;180.0;true;false
@sfx-uiButton;global;false;true;181.0;true;false
@sfx-uiChat;global;false;true;182.0;true;false
@sfx-uiNotify;global;false;true;183.0;true;false
@sfx-uiUnlock;global;false;true;184.0;true;false
@sfx-unitCreate;global;false;true;185.0;true;false
@sfx-unitCreateBig;global;false;true;186.0;true;false
@sfx-unitExplode1;global;false;true;187.0;true;false
@sfx-unitExplode2;global;false;true;188.0;true;false
@sfx-unitExplode3;global;false;true;189.0;true;false
@sfx-walkerStep;global;false;true;190.0;true;false
@sfx-walkerStepSmall;global;false;true;191.0;true;false
@sfx-walkerStepTiny;global;false;true;192.0;true;false
@sfx-waveSpawn;global;false;true;193.0;true;false
@sfx-wind;global;false;true;194.0;true;false
@sfx-wind2;global;false;true;195.0;true;false
@sfx-wind3;global;false;true;196.0;true;false
@sfx-windHowl;global;false;true;197.0;true;false
@sfx-wreckFall;global;false;true;198.0;true;false
@sfx-wreckFallBig;global;false;true;199.0;true;false
@shale;global;true;true;0.0;false;false
@shale-boulder;global;true;true;0.0;false;false
@shale-wall;global;true;true;0.0;false;false
@shallow-water;global;true;true;0.0;false;false
@sharded;global;true;true;0.0;false;false
@shield;global;true;true;0.0;false;false
@shield-projector;global;true;true;0.0;false;false
@shielded-wall;global;true;true;0.0;false;false
@ship-assembler;global;true;true;0.0;false;false
@ship-fabricator;global;true;true;0.0;false;false
@ship-refabricator;global;true;true;0.0;false;false
@shock-mine;global;true;true;0.0;false;false
@shockwave-tower;global;true;true;0.0;false;false
@shoot;global;true;true;0.0;false;false
@shootX;global;true;true;0.0;false;false
@shootY;global;true;true;0.0;false;false
@shooting;global;true;true;0.0;false;false
@shootp;global;true;true;0.0;false;false
@shrubs;global;true;true;0.0;false;false
@silicon;global;true;true;0.0;false;false
@silicon-arc-furnace;global;true;true;0.0;false;false
@silicon-crucible;global;true;true;0.0;false;false
@silicon-smelter;global;true;true;0.0;false;false
@size;global;true;true;0.0;false;false
@slag;global;true;true;0.0;false;false
@slag-centrifuge;global;true;true;0.0;false;false
@slag-heater;global;true;true;0.0;false;false
@slag-incinerator;global;true;true;0.0;false;false
@small-deconstructor;global;true;true;0.0;false;false
@small-heat-redirector;global;true;true;0.0;false;false
@smite;global;true;true;0.0;false;false
@snow;global;true;true;0.0;false;false
@snow-boulder;global;true;true;0.0;false;false
@snow-pine;global;true;true;0.0;false;false
@snow-wall;global;true;true;0.0;false;false
@snowing;global;true;true;0.0;false;false
@solar-panel;global;true;true;0.0;false;false
@solar-panel-large;global;true;true;0.0;false;false
@solid;global;true;true;0.0;false;false
@sorter;global;true;true;0.0;false;false
@space;global;true;true;0.0;false;false
@spawn;global;true;true;0.0;false;false
@spectre;global;true;true;0.0;false;false
@speed;global;true;true;0.0;false;false
@spiroct;global;true;true;0.0;false;false
@spore-cluster;global;true;true;0.0;false;false
@spore-moss;global;true;true;0.0;false;false
@spore-pine;global;true;true;0.0;false;false
@spore-pod;global;true;true;0.0;false;false
@spore-press;global;true;true;0.0;false;false
@spore-wall;global;true;true;0.0;false;false
@sporestorm;global;true;true;0.0;false;false
@steam-generator;global;true;true;0.0;false;false
@stell;global;true;true;0.0;false;false
@stone;global;true;true;0.0;false;false
@stone-vent;global;true;true;0.0;false;false
@stone-wall;global;true;true;0.0;false;false
@sublimate;global;true;true;0.0;false;false
@surge-alloy;global;true;true;0.0;false;false
@surge-conveyor;global;true;true;0.0;false;false
@surge-crucible;global;true;true;0.0;false;false
@surge-router;global;true;true;0.0;false;false
@surge-smelter;global;true;true;0.0;false;false
@surge-tower;global;true;true;0.0;false;false
@surge-wall;global;true;true;0.0;false;false
@surge-wall-large;global;true;true;0.0;false;false
@suspend-particles;global;true;true;0.0;false;false
@swarmer;global;true;true;0.0;false;false
@switch;global;true;true;0.0;false;false
@tainted-water;global;true;true;0.0;false;false
@tank-assembler;global;true;true;0.0;false;false
@tank-fabricator;global;true;true;0.0;false;false
@tank-refabricator;global;true;true;0.0;false;false
@tar;global;true;true;0.0;false;false
@team;global;true;true;0.0;false;false
@tecta;global;true;true;0.0;false;false
@tendrils;global;true;true;0.0;false;false
@tetrative-reconstructor;global;true;true;0.0;false;false
@thermal-generator;global;true;true;0.0;false;false
@this;local;true;true;0.0;true;false
@thorium;global;true;true;0.0;false;false
@thorium-reactor;global;true;true;0.0;false;false
@thorium-wall;global;true;true;0.0;false;false
@thorium-wall-large;global;true;true;0.0;false;false
@thruster;global;true;true;0.0;false;false
@tick;global;false;true;0.0;true;false
@tile-logic-display;global;true;true;0.0;false;false
@time;global;false;true;0.0;true;false
@timescale;global;true;true;0.0;false;false
@titan;global;true;true;0.0;false;false
@titanium;global;true;true;0.0;false;false
@titanium-conveyor;global;true;true;0.0;false;false
@titanium-wall;global;true;true;0.0;false;false
@titanium-wall-large;global;true;true;0.0;false;false
@top;global;false;true;2.0;true;false
@topLeft;global;false;true;10.0;true;false
@topRight;global;false;true;18.0;true;false
@totalItems;global;true;true;0.0;false;false
@totalLiquids;global;true;true;0.0;false;false
@totalPayload;global;true;true;0.0;false;false
@totalPower;global;true;true;0.0;false;false
@toxopid;global;true;true;0.0;false;false
@tsunami;global;true;true;0.0;false;false
@tungsten;global;true;true;0.0;false;false
@tungsten-wall;global;true;true;0.0;false;false
@tungsten-wall-large;global;true;true;0.0;false;false
@turbine-condenser;global;true;true;0.0;false;false
@type;global;true;true;0.0;false;false
@underflow-duct;global;true;true;0.0;false;false
@underflow-gate;global;true;true;0.0;false;false
@unit;local;true;true;0.0;true;false
@unit-cargo-loader;global;true;true;0.0;false;false
@unit-cargo-unload-point;global;true;true;0.0;false;false
@unit-repair-tower;global;true;true;0.0;false;false
@unitCount;global;false;true;56.0;true;false
@unloader;global;true;true;0.0;false;false
@vanquish;global;true;true;0.0;false;false
@vault;global;true;true;0.0;false;false
@vela;global;true;true;0.0;false;false
@velocityX;global;true;true;0.0;false;false
@velocityY;global;true;true;0.0;false;false
@vent-condenser;global;true;true;0.0;false;false
@vibrant-crystal-cluster;global;true;true;0.0;false;false
@wait;global;true;true;0.0;true;true
@water;global;true;true;0.0;false;false
@water-extractor;global;true;true;0.0;false;false
@wave;global;true;true;0.0;false;false
@waveNumber;global;false;true;0.0;true;false
@waveTime;global;false;true;0.0;true;false
@white-tree;global;true;true;0.0;false;false
@white-tree-dead;global;true;true;0.0;false;false
@world-cell;global;true;true;0.0;false;false
@world-message;global;true;true;0.0;false;false
@world-processor;global;true;true;0.0;false;false
@world-switch;global;true;true;0.0;false;false
@x;global;true;true;0.0;false;false
@y;global;true;true;0.0;false;false
@yellow-stone;global;true;true;0.0;false;false
@yellow-stone-boulder;global;true;true;0.0;false;false
@yellow-stone-plates;global;true;true;0.0;false;false
@yellow-stone-vent;global;true;true;0.0;false;false
@yellow-stone-wall;global;true;true;0.0;false;false
@yellowcoral;global;true;true;0.0;false;false
@zenith;global;true;true;0.0;false;false
false;global;false;true;0.0;true;false
null;global;true;true;0.0;true;false
the end;global;true;true;0.0;true;false
true;global;false;true;1.0;true;false
π;global;false;true;3.1415927410125732;true;false
