// DO NOT EDIT! Generated by mimex - Mindustry Metadata Extractor
name;id;logicId;copper;lead;metaglass;graphite;sand;coal;titanium;thorium;scrap;silicon;plastanium;phase-fabric;surge-alloy;spore-pod;blast-compound;pyratite;beryllium;tungsten;oxide;carbide;fissile-matter;dormant-cyst
overdrive-projector;246;37;0;100;0;0;0;0;75;0;0;75;30;0;0;0;0;0;0;0;0;0;0;0
overdrive-dome;247;38;0;200;0;0;0;0;130;0;0;130;80;0;120;0;0;0;0;0;0;0;0;0
force-projector;248;39;0;100;0;0;0;0;75;0;0;125;0;0;0;0;0;0;0;0;0;0;0;0
shock-mine;249;40;0;25;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0
radar;250;226;0;0;0;50;0;0;0;0;0;60;0;0;0;0;0;0;10;0;0;0;0;0
build-tower;251;162;0;0;0;0;0;0;0;60;0;150;0;0;0;0;0;0;0;0;40;0;0;0
regen-projector;252;197;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;80;60;40;0;0;0
shockwave-tower;253;246;0;0;0;0;0;0;0;0;0;150;0;0;50;0;0;0;0;100;30;0;0;0
shield-projector;254;211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
large-shield-projector;255;217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
conveyor;256;41;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
titanium-conveyor;257;42;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
plastanium-conveyor;258;43;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
armored-conveyor;259;44;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
junction;260;45;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bridge-conveyor;261;46;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
phase-conveyor;262;47;0;10;0;10;0;0;0;0;0;7;0;5;0;0;0;0;0;0;0;0;0;0
sorter;263;48;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
inverted-sorter;264;49;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
router;265;50;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
distributor;266;51;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
overflow-gate;267;52;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
underflow-gate;268;53;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
unloader;269;95;0;0;0;0;0;0;25;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0
mass-driver;270;54;0;125;0;0;0;0;125;50;0;75;0;0;0;0;0;0;0;0;0;0;0;0
duct;271;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
armored-duct;272;229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0
duct-router;273;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0
overflow-duct;274;182;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0
underflow-duct;275;244;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0
duct-bridge;276;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0
duct-unloader;277;166;0;0;0;20;0;0;0;0;0;20;0;0;0;0;0;0;0;10;0;0;0;0
surge-conveyor;278;165;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
surge-router;279;167;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;0
unit-cargo-loader;280;193;0;0;0;0;0;0;0;0;0;80;0;0;50;0;0;0;0;0;20;0;0;0
unit-cargo-unload-point;281;194;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;60;0;0;0;0
mechanical-pump;282;58;15;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
rotary-pump;283;59;70;0;50;0;0;0;35;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0
impulse-pump;284;176;80;0;90;0;0;0;40;35;0;30;0;0;0;0;0;0;0;0;0;0;0;0
conduit;285;60;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pulse-conduit;286;61;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
plated-conduit;287;62;0;0;1;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0
liquid-router;288;63;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
liquid-container;289;146;0;0;15;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
liquid-tank;290;64;0;0;40;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
liquid-junction;291;65;0;0;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bridge-conduit;292;66;0;0;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
phase-conduit;293;67;0;0;20;0;0;0;10;0;0;7;0;5;0;0;0;0;0;0;0;0;0;0
reinforced-pump;294;177;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;40;30;0;0;0;0
reinforced-conduit;295;168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
reinforced-liquid-junction;296;156;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0
reinforced-bridge-conduit;297;172;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0
reinforced-liquid-router;298;169;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
reinforced-liquid-container;299;170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;10;0;0;0;0
reinforced-liquid-tank;300;171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;40;0;0;0;0
power-node;301;68;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
power-node-large;302;69;0;10;0;0;0;0;5;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
surge-tower;303;70;0;10;0;0;0;0;7;0;0;15;0;0;15;0;0;0;0;0;0;0;0;0
diode;304;71;0;0;10;0;0;0;0;0;0;10;5;0;0;0;0;0;0;0;0;0;0;0
battery;305;72;5;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
battery-large;306;73;0;50;0;0;0;0;20;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0
combustion-generator;307;74;25;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
thermal-generator;308;75;40;50;40;35;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0
steam-generator;309;76;35;40;0;25;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0
differential-generator;310;77;70;100;50;0;0;0;50;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0
rtg-generator;311;78;0;100;0;0;0;0;0;50;0;75;75;25;0;0;0;0;0;0;0;0;0;0
solar-panel;312;79;0;10;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0
solar-panel-large;313;80;0;60;0;0;0;0;0;0;0;70;0;15;0;0;0;0;0;0;0;0;0;0
thorium-reactor;314;81;0;300;50;150;0;0;0;150;0;200;0;0;0;0;0;0;0;0;0;0;0;0
impact-reactor;315;82;0;500;250;400;0;0;0;100;0;300;0;0;250;0;0;0;0;0;0;0;0;0
beam-node;316;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0
beam-tower;317;161;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;30;0;10;0;0;0
beam-link;318;212;0;0;0;0;0;0;0;0;0;250;0;75;75;0;0;0;250;0;150;75;0;0
turbine-condenser;319;159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0
chemical-combustion-chamber;320;195;0;0;0;40;0;0;0;0;0;30;0;0;0;0;0;0;0;20;40;0;0;0
pyrolysis-generator;321;196;0;0;0;100;0;0;0;0;0;100;0;0;0;0;0;0;0;0;60;60;0;0
flux-reactor;322;248;0;0;0;300;0;0;0;0;0;600;0;0;200;0;0;0;0;0;100;100;0;0
neoplasia-reactor;323;249;0;0;0;0;0;0;0;0;0;500;0;150;200;0;0;0;0;750;150;300;0;0
mechanical-drill;324;83;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pneumatic-drill;325;84;18;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
laser-drill;326;85;35;0;0;30;0;0;20;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0
blast-drill;327;86;65;0;0;0;0;0;50;75;0;60;0;0;0;0;0;0;0;0;0;0;0;0
water-extractor;328;87;30;30;30;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cultivator;329;88;25;25;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0
oil-extractor;330;89;150;115;0;175;0;0;0;115;0;75;0;0;0;0;0;0;0;0;0;0;0;0
vent-condenser;331;200;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0
cliff-crusher;332;154;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0
large-cliff-crusher;333;256;0;0;0;0;0;0;0;0;0;80;0;0;15;0;0;0;100;50;0;0;0;0
plasma-bore;334;155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0
large-plasma-bore;335;183;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;70;25;0;0;0
impact-drill;336;163;0;0;0;60;0;0;0;0;0;70;0;0;0;0;0;0;90;0;0;0;0;0
eruption-drill;337;208;0;0;0;0;0;0;0;150;0;300;0;0;0;0;0;0;0;250;20;0;0;0
core-shard;338;90;1000;800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
core-foundation;339;91;3000;3000;0;0;0;0;0;0;0;2000;0;0;0;0;0;0;0;0;0;0;0;0
core-nucleus;340;92;8000;8000;0;0;0;0;0;4000;0;5000;0;0;0;0;0;0;0;0;0;0;0;0
core-bastion;341;158;0;0;0;1000;0;0;0;0;0;1000;0;0;0;0;0;0;800;0;0;0;0;0
core-citadel;342;173;0;0;0;0;0;0;0;0;0;4000;0;0;0;0;0;0;4000;3000;1000;0;0;0
core-acropolis;343;174;0;0;0;0;0;0;0;0;0;5000;0;0;0;0;0;0;6000;5000;3000;3000;0;0
container;344;94;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
vault;345;93;0;0;0;0;0;0;250;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0
reinforced-container;346;190;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0
reinforced-vault;347;191;0;0;0;0;0;0;0;70;0;0;0;0;0;0;0;0;100;125;0;0;0;0
duo;348;96;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
scatter;349;97;85;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
scorch;350;98;25;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hail;351;99;40;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wave;352;100;25;75;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lancer;353;101;60;70;0;0;0;0;30;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0
arc;354;102;50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
parallax;355;103;0;0;0;50;0;0;110;0;0;160;0;0;0;0;0;0;0;0;0;0;0;0
swarmer;356;104;0;0;0;35;0;0;35;0;0;30;45;0;0;0;0;0;0;0;0;0;0;0
salvo;357;105;100;0;0;80;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
segment;358;106;0;0;0;0;0;0;40;80;0;130;0;40;0;0;0;0;0;0;0;0;0;0
tsunami;359;107;0;400;100;0;0;0;250;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
fuse;360;108;225;0;0;225;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ripple;361;109;150;0;0;135;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cyclone;362;110;200;0;0;0;0;0;125;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0
foreshadow;363;111;1000;0;600;0;0;0;0;0;0;600;200;0;300;0;0;0;0;0;0;0;0;0
spectre;364;112;900;0;0;300;0;0;0;250;0;0;175;0;250;0;0;0;0;0;0;0;0;0
meltdown;365;113;1200;350;0;300;0;0;0;0;0;325;0;0;325;0;0;0;0;0;0;0;0;0
breach;366;157;0;0;0;125;0;0;0;0;0;150;0;0;0;0;0;0;150;0;0;0;0;0
diffuse;367;231;0;0;0;200;0;0;0;0;0;200;0;0;0;0;0;0;150;50;0;0;0;0
sublimate;368;189;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;400;150;40;0;0;0
titan;369;198;0;0;0;0;0;0;0;400;0;300;0;0;0;0;0;0;0;250;0;0;0;0
disperse;370;216;0;0;0;0;0;0;0;50;0;200;0;0;0;0;0;0;350;0;150;0;0;0
afflict;371;239;0;0;0;250;0;0;0;0;0;200;0;0;100;0;0;0;0;0;40;0;0;0
lustre;372;241;0;0;0;200;0;0;0;0;0;250;0;0;0;0;0;0;0;0;50;90;0;0
scathe;373;242;0;0;0;400;0;0;0;0;0;450;0;0;0;0;0;0;0;500;100;200;0;0
smite;374;243;0;0;0;0;0;0;0;0;0;800;0;300;400;0;0;0;0;0;200;500;0;0
malign;375;245;0;0;0;500;0;0;0;0;0;500;0;200;0;0;0;0;1000;0;0;200;0;0
ground-factory;376;115;50;120;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0
air-factory;377;116;60;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
naval-factory;378;117;150;130;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
additive-reconstructor;379;118;200;120;0;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0
multiplicative-reconstructor;380;119;0;650;0;0;0;0;350;650;0;450;0;0;0;0;0;0;0;0;0;0;0;0
exponential-reconstructor;381;120;0;2000;0;0;0;0;2000;750;0;1000;450;600;0;0;0;0;0;0;0;0;0;0
tetrative-reconstructor;382;121;0;4000;0;0;0;0;0;1000;0;3000;600;600;800;0;0;0;0;0;0;0;0;0
repair-point;383;122;30;30;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0
repair-turret;384;123;0;0;0;0;0;0;0;80;0;90;60;0;0;0;0;0;0;0;0;0;0;0
tank-fabricator;385;222;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;150;0;0;0;0;0
ship-fabricator;386;224;0;0;0;0;0;0;0;0;0;250;0;0;0;0;0;0;200;0;0;0;0;0
mech-fabricator;387;223;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;250;10;0;0;0;0
tank-refabricator;388;235;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;200;80;0;0;0;0
ship-refabricator;389;237;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;250;120;15;0;0;0
mech-refabricator;390;236;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;250;175;0;0;0;0
prime-refabricator;391;232;0;0;0;0;0;0;0;250;0;400;0;0;0;0;0;0;0;200;200;0;0;0
tank-assembler;392;205;0;0;0;0;0;0;0;500;0;650;0;0;0;0;0;0;0;0;150;80;0;0
ship-assembler;393;209;0;0;0;0;0;0;0;400;0;900;0;0;0;0;0;0;0;550;200;100;0;0
mech-assembler;394;210;0;0;0;0;0;0;0;600;0;1000;0;0;0;0;0;0;0;550;200;200;0;0
basic-assembler-module;395;233;0;0;0;0;0;0;0;500;0;0;0;400;0;0;0;0;0;0;250;300;0;0
unit-repair-tower;396;230;0;0;0;90;0;0;0;0;0;90;0;0;0;0;0;0;0;80;0;0;0;0
payload-conveyor;397;124;10;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
payload-router;398;125;10;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
reinforced-payload-conveyor;399;214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0
reinforced-payload-router;400;215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0
payload-mass-driver;401;218;0;0;0;20;0;0;0;0;0;50;0;0;0;0;0;0;0;40;0;0;0;0
large-payload-mass-driver;402;251;0;0;0;100;0;0;0;0;0;200;0;20;0;0;0;0;0;200;30;0;0;0
small-deconstructor;403;199;0;0;0;80;0;0;0;0;0;100;0;0;0;0;0;0;100;0;40;0;0;0
deconstructor;404;147;0;0;0;0;0;0;0;0;0;250;0;0;0;0;0;0;250;0;100;50;0;0
constructor;405;148;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;75;40;0;0;0;0
large-constructor;406;150;0;0;0;0;0;0;0;80;0;150;0;0;0;0;0;0;0;200;100;0;0;0
payload-loader;407;151;0;0;0;80;0;0;0;0;0;160;0;0;0;0;0;0;0;90;0;0;0;0
payload-unloader;408;152;0;0;0;140;0;0;0;0;0;220;0;0;0;0;0;0;0;180;0;0;0;0
power-source;409;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
power-void;410;127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
item-source;411;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
item-void;412;129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
liquid-source;413;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
liquid-void;414;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
payload-source;415;133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
payload-void;416;132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
heat-source;417;247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
illuminator;418;134;0;8;0;12;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0
legacy-mech-pad;419;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
legacy-unit-factory;420;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
legacy-unit-factory-air;421;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
legacy-unit-factory-ground;422;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
command-center;423;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
launch-pad;424;135;350;200;0;0;0;0;150;0;0;140;0;0;0;0;0;0;0;0;0;0;0;0
advanced-launch-pad;425;257;350;300;0;0;0;0;200;0;0;250;0;0;0;0;0;0;0;0;0;0;0;0
landing-pad;426;258;200;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
interplanetary-accelerator;427;136;16000;0;0;0;0;0;12000;13000;0;11000;0;5000;6000;0;0;0;0;0;0;0;0;0
message;428;137;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
switch;429;138;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
micro-processor;430;139;90;50;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0
logic-processor;431;140;0;320;0;60;0;0;0;50;0;80;0;0;0;0;0;0;0;0;0;0;0;0
hyper-processor;432;141;0;450;0;0;0;0;0;75;0;150;0;0;50;0;0;0;0;0;0;0;0;0
memory-cell;433;142;30;0;0;30;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0
memory-bank;434;143;30;0;0;80;0;0;0;0;0;80;0;30;0;0;0;0;0;0;0;0;0;0
logic-display;435;144;0;100;50;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0
large-logic-display;436;145;0;200;100;0;0;0;0;0;0;150;0;75;0;0;0;0;0;0;0;0;0;0
tile-logic-display;437;259;0;8;8;0;0;0;0;0;0;8;0;3;0;0;0;0;0;0;0;0;0;0
canvas;438;228;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;10;0;0;0;0;0
reinforced-message;439;252;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0
world-processor;440;213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
world-cell;441;219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
world-message;442;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
world-switch;443;254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
